file_path,text
data/assignment_0001c109f0--618e524537c1b433efbe096b/ru.af8781d1-a95d-45ef-8102-0ae38f4a94d9.wav,Сопе́ль
data/assignment_0001c10ab4--618e570d005a627358c2785b/ru.6453ddc8-e0f6-4bdf-99e8-604efc313ddb.wav,Щавель
data/assignment_0001c109f0--618e521b1f1f747ca4ed7410/ru.ffbe7d6b-b368-43f8-bcc7-5e7bf759a826.wav,Сопе́ль
data/assignment_0001c10ab4--618e56b13a39340d22993007/ru.06c79a30-963f-49e9-8054-3bec94a94a09.wav,Фанатка
data/assignment_0001c109f0--618e525549887716a0e609e2/ru.c87cf501-3b61-48b9-89ec-d6c0b54431a7.wav,Пыжáтка
data/assignment_0001c10ab4--618e56edd99da81177a99705/ru.af3f899b-f669-451d-9262-8eff7a9e1a31.wav,Щавель
data/assignment_0001c10ab4--618e57486bc1602e909fd207/ru.74db4230-0583-4314-97cc-009bab060606.wav,Лопатка
data/assignment_0001c10ab4--618e56f4ec1dd7333708420b/ru.9d76e7be-1906-460b-b483-77082d2335af.wav,Портфель
data/assignment_0001c10ab4--618e56f5d9630e164cc4a600/ru.9009b61e-cf47-498f-b266-9902c5ef2e59.wav,Фанатка
data/assignment_0001c10ab4--618e57486bc1602e909fd207/ru.227950d8-4a1c-48c7-874d-ec380927915b.wav,Фанатка
data/assignment_0001c109f0--618e520c3a39340d2298cc7e/ru.3e177d85-8ca1-4683-b124-567e83856519.wav,Пыжáтка
data/assignment_0001c109f0--618e519b74b44c4d75fd30d8/ru.3af177dd-854c-4149-bdf2-c800ee5f2cb2.wav,Пыжáтка
data/assignment_0001c109f0--618e5284b392b23d102291f0/ru.18927726-ea96-43aa-9628-f85b8b020c52.wav,Пыжáтка
data/assignment_0001c10ab4--618e57031b30a46555aca0a2/ru.6bcad749-ef21-4ee4-9f55-eee16c731c71.wav,Лопатка
data/assignment_0001c109f0--618e526c10f36a70962975c2/ru.fc82a8be-e401-449d-b861-faa02ecc12f6.wav,Сопе́ль
data/assignment_0001c10ab4--618e576899c1744f4ed040d4/ru.504fce32-39ec-48cd-b5d6-d48e8eb6f05d.wav,Фанатка
data/assignment_0001c10ab4--618e576e5ddb177389826adb/ru.c07f3e6b-2a19-420f-8ab0-90e81236df97.wav,Фанатка
data/assignment_0001c10ab4--618e56b7b392b23d10231209/ru.e0b066bb-a347-417b-9dd2-d59243bdf812.wav,Щавель
data/assignment_0001c10ab4--618e5695599ffd22a8a5b32c/ru.9d608e02-c14b-4930-8955-d9db39c2e42d.wav,Перчатка
data/assignment_0001c10ab4--618e56c799c1744f4ed03ab4/ru.52023972-59c6-445f-bf27-20504a4708fa.wav,Перчатка
data/assignment_0001c10ab4--618e5698ca277041b740581b/ru.708b9283-c50b-4388-9cec-725062ed4c74.wav,Портфель
data/assignment_0001c10ab4--618e56916bc1602e909fc965/ru.8fe60473-d00f-4bf6-9b53-7a8cbd62d759.wav,Фанатка
data/assignment_0001c109f0--618e51cb99c1744f4ed00ecd/ru.2a3fe937-40da-4c61-91a4-1f52200bbdd7.wav,Пыжáтка
data/assignment_0001c10ab4--618e568ff4715c64d0a43e44/ru.c886f083-1feb-4d12-b83c-fab7e8885a49.wav,Постель
data/assignment_0001c109f0--618e51dd577ecb412043db8e/ru.12d55f4e-ba5a-4021-bc58-006d93b54af5.wav,Сопе́ль
data/assignment_0001c10ab4--618e56a45dfe550cf8fe958f/ru.041445c7-2b4b-4c5f-8f4c-ceb872d3f6cf.wav,Перчатка
data/assignment_0001c109f0--618e5256ab44853ee89df2c3/ru.d308b86b-af6e-4dd5-a848-0361297d2048.wav,Пыжáтка
data/assignment_0001c10ab4--618e568ff4715c64d0a43e44/ru.00126cc0-7e9b-409e-99e4-634f04db52a4.wav,Портфель
data/assignment_0001c109f0--618e51ffca277041b740263c/ru.c70c5c67-afae-4676-af57-adf1ce4f07b1.wav,Сопе́ль
data/assignment_0001c10ab4--618e56ec37c1b433efbe33cf/ru.689c8492-34e1-45ca-a7fe-bc09cb5e7fc8.wav,Портфель
data/assignment_0001c109f0--618e51a05ddb177389820a93/ru.81e00aed-7f54-494f-945f-996a419c7437.wav,Пыжáтка
data/assignment_0001c10ab4--618e5721f26aad22908c9baf/ru.d7d872fc-6f26-4675-8579-cd5643187670.wav,Лопатка
data/assignment_0001c10ab4--618e56c9bfd7fc150e7008ed/ru.21682261-eeac-4619-80e9-11df8323ff19.wav,Лопатка
data/assignment_0001c109f0--618e51d63181b36f4bc4e6cf/ru.0709c44f-0dfd-4836-8b20-dcf72fd75e03.wav,Сопе́ль
data/assignment_0001c109f0--618e522d3a39340d2298d156/ru.69b0b82d-8228-45d0-becd-94052d570e8b.wav,Пыжáтка
data/assignment_0001c10ab4--618e56c075ed39650f3bcd5c/ru.c986b61e-79eb-45f7-8504-6be2d2594e8f.wav,Портфель
data/assignment_0001c10ab4--618e5759599ffd22a8a5baa6/ru.66f12e7a-5f27-405e-bbde-3b2b1f599f29.wav,Фанатка
data/assignment_0001c109f0--618e522937c1b433efbe0852/ru.1c0fd3fd-278f-439b-b623-887e8135bc29.wav,Пыжáтка
data/assignment_0001c109f0--618e515b2894310af46dcc04/ru.71550584-abc0-49be-8b33-a92e7393786f.wav,Пыжáтка
data/assignment_0001c10ab4--618e56a45dfe550cf8fe958f/ru.8192c9f6-165b-46d3-aad6-3d7db07572b4.wav,Перчатка
data/assignment_0001c109f0--618e5254b392b23d10228c04/ru.af075aa1-64c5-4759-bc5b-f63d9e75ce0c.wav,Сопе́ль
data/assignment_0001c10ab4--618e568cbc0cb6219aeea12a/ru.a45397ee-d99b-4ff4-b06d-a046b5890825.wav,Портфель
data/assignment_0001c10ab4--618e56b13a39340d22993007/ru.60d10a65-f903-4b83-bd1f-657d6e238d46.wav,Постель
data/assignment_0001c109f0--618e5229df80815be56fdfcb/ru.e8c2dab7-bebb-45fb-ad57-c338cb496f14.wav,Пыжáтка
data/assignment_0001c10ab4--618e568cbc0cb6219aeea12a/ru.522f44c7-07d5-4b27-827b-0e45d050f2c6.wav,Фанатка
data/assignment_0001c10ab4--618e574e10f36a709629a23e/ru.a24d96fb-23da-4ec3-95e4-b8a0aa388925.wav,Щавель
data/assignment_0001c10ab4--618e56a8f0459c0879be77e2/ru.18cfbb99-f863-4687-9836-5088672bdb7f.wav,Щавель
data/assignment_0001c10ab4--618e5736aaa8b5040cf49820/ru.eee68de0-3bfa-491a-a385-7825f852a5ee.wav,Перчатка
data/assignment_0001c109f0--618e526af0459c0879be2b58/ru.f0150499-73fd-4831-9a08-e1ad3e6a12b3.wav,Сопе́ль
data/assignment_0001c10ab4--618e566edea97750687fad72/ru.8f625c0e-84c5-4076-9125-fc63af59a176.wav,Портфель
data/assignment_0001c10ab4--618e574b0acab141b43d245b/ru.7aee4ef3-91db-4245-9e1a-fabcf00d88a9.wav,Портфель
data/assignment_0001c10ab4--618e5759599ffd22a8a5baa6/ru.c9c2c5b6-eb8c-4101-b185-376669bb1e62.wav,Щавель
data/assignment_0001c109f0--618e5259e5afa85df07ca5af/ru.d24d72ff-7aef-47ee-8ca6-6a158fc9a4ee.wav,Пыжáтка
data/assignment_0001c109f0--618e51d2599ffd22a8a575ae/ru.2fd12933-88e8-4aa2-9123-db929f6afc20.wav,Сопе́ль
data/assignment_0001c10ab4--618e5763005a627358c27c14/ru.f816b050-fc9f-400a-b6d7-1cf50bba6318.wav,Фанатка
data/assignment_0001c109f0--618e51d63181b36f4bc4e6cf/ru.6a277e97-ef19-48b0-9cc0-d110ecc8d36f.wav,Пыжáтка
data/assignment_0001c10ab4--618e572ab392b23d102322f4/ru.5ce046a7-1c03-482c-bacc-14671060bb90.wav,Портфель
data/assignment_0001c109f0--618e516437c1b433efbdffdb/ru.72424eba-4142-4933-a122-87caae45a91b.wav,Пыжáтка
data/assignment_0001c10ab4--618e56c9bfd7fc150e7008ed/ru.eec9338d-c224-4698-af93-ce7bd0643a3e.wav,Портфель
data/assignment_0001c10ab4--618e572b1645434d1504640b/ru.1d88d09f-74b6-4273-8379-eed8a3fe6406.wav,Портфель
data/assignment_0001c10ab4--618e5763f26aad22908c9f9e/ru.387456ea-27dc-44ac-97b7-196e2f90af5f.wav,Портфель
data/assignment_0001c10ab4--618e593e1f1f747ca4edbade/ru.95667bea-75b8-4f06-b7ea-0fea7d420d75.wav,Постель
data/assignment_0001c109f0--618e5204f26aad22908c6687/ru.ea8da9bc-1e32-4b50-b8b4-6817e4eec49a.wav,Пыжáтка
data/assignment_0001c10ab4--618e5726b392b23d1023223c/ru.2aeb6ea9-dc11-4df6-b90d-c4ad65630d05.wav,Перчатка
data/assignment_0001c109f0--618e51bdd9630e164cc432cb/ru.9bf66849-b03e-4e56-88c7-6c769e758a34.wav,Сопе́ль
data/assignment_0001c10ab4--618e571f74b44c4d75fd65d4/ru.a7905395-a26f-457e-80f0-45e19c3e528f.wav,Лопатка
data/assignment_0001c10ab4--618e56a8f0459c0879be77e2/ru.170fdc68-4cfb-4195-aeaf-80de7d21d3ae.wav,Щавель
data/assignment_0001c109f0--618e51ee599ffd22a8a577d1/ru.1bafb596-2fd9-4d58-acb0-97490b4b859a.wav,Сопе́ль
data/assignment_0001c10ab4--618e56c799c1744f4ed03ab4/ru.1bf39f0b-2539-4a17-9503-3b7191b74167.wav,Постель
data/assignment_0001c109f0--618e5156ab44853ee89de0d1/ru.a8262103-4868-4bd0-9085-628b2a031c1a.wav,Пыжáтка
data/assignment_0001c109f0--618e51581645434d150403c0/ru.dff3f681-e48b-4a19-a47f-fed392b0c79a.wav,Сопе́ль
data/assignment_0001c10ab4--618e56f5d9630e164cc4a600/ru.234f3ce8-d65f-4d9a-80ca-862fb56c6591.wav,Перчатка
data/assignment_0001c109f0--618e51d81b30a46555ac6ae6/ru.27de28eb-25c0-44b9-aef6-72bb224ef905.wav,Сопе́ль
data/assignment_0001c109f0--618e5215bb48903fb52e715a/ru.f87a8700-2778-43ba-a38e-4240f0104792.wav,Сопе́ль
data/assignment_0001c10ab4--618e571f74b44c4d75fd65d4/ru.3ffc065d-8ecd-4cb9-acb7-04b6735ddb74.wav,Щавель
data/assignment_0001c109f0--618e515a4b593b1633db47ac/ru.0c904b44-10ca-4e3d-908c-1c59408f6fa9.wav,Сопе́ль
data/assignment_0001c109f0--618e51eb5aee49270bdf6e13/ru.fc08b75c-9395-4fdb-864a-4b9eae29f24d.wav,Пыжáтка
data/assignment_0001c10ab4--618e570d005a627358c2785b/ru.42de7782-dfb9-4442-b820-b5420d7e2aaa.wav,Постель
data/assignment_0001c10ab4--618e576f5847992ff4215418/ru.56d6cded-7ae3-43a5-ba44-4255fbd8b11d.wav,Щавель
data/assignment_0001c109f0--618e51ee599ffd22a8a577d1/ru.408e3899-2846-47d1-82e2-c2dc7748b8ad.wav,Пыжáтка
data/assignment_0001c109f0--618e526545ade00e6e24b260/ru.7bdb88e9-6b0e-4029-94aa-95b357df5b52.wav,Сопе́ль
data/assignment_0001c109f0--618e51ff9460f870572c562b/ru.689ab90b-14ef-4fbc-bf75-10b1858454d8.wav,Пыжáтка
data/assignment_0001c10ab4--618e5695599ffd22a8a5b32c/ru.ebed4a1c-f1bf-4385-b50d-a2484c4abdae.wav,Портфель
data/assignment_0001c109f0--618e515a4b593b1633db47ac/ru.05a6c83d-34f5-4b1e-af0d-e8c1e13b1398.wav,Сопе́ль
data/assignment_0001c10ab4--618e569011f82f6481ebf7a7/ru.ac671beb-36d5-4f2f-b48b-677a0c3ceaa2.wav,Лопатка
data/assignment_0001c109f0--618e519b74b44c4d75fd30d8/ru.b890de89-55be-4a94-8621-daac9df5ec1d.wav,Сопе́ль
data/assignment_0001c109f0--618e5284b392b23d102291f0/ru.072f49a5-89b9-478e-a27d-3f9ae9d92d97.wav,Сопе́ль
data/assignment_0001c10ab4--618e571f74b44c4d75fd65d4/ru.cde91321-e584-4589-b461-dbe8e8ea9e63.wav,Фанатка
data/assignment_0001c109f0--618e518c43c8893cca5fd897/ru.5a3be22b-08c1-41b8-8ac0-3bd7c7c12347.wav,Сопе́ль
data/assignment_0001c10ab4--618e574ea9fe5f4f4c0bdc15/ru.60ef441f-6e45-4547-b965-c1866a680d9c.wav,Постель
data/assignment_0001c109f0--618e5197ad9b174b5777ec9c/ru.068afbf5-81e1-474f-a7dc-06810aa8b823.wav,Сопе́ль
data/assignment_0001c109f0--618e518c43c8893cca5fd897/ru.4c395bf0-4ea9-4db7-a283-2dbcd0b66939.wav,Сопе́ль
data/assignment_0001c109f0--618e51581645434d150403c0/ru.30d07824-8886-47bc-a81f-9066b4526f50.wav,Сопе́ль
data/assignment_0001c10ab4--618e5763f26aad22908c9f9e/ru.5f3fc82f-c8ef-4b0e-a469-063440fd9611.wav,Фанатка
data/assignment_0001c10ab4--618e5698ca277041b740581b/ru.4d4f09a7-02ca-4507-89a0-0cdcd9396c7b.wav,Лопатка
data/assignment_0001c10ab4--618e56f4ec1dd7333708420b/ru.cf7ea43f-a932-4f1b-8c1d-c72a2aba188c.wav,Постель
data/assignment_0001c109f0--618e51a05ddb177389820a93/ru.ab9d4bc9-ec40-439a-b9b9-c3630b0ca074.wav,Пыжáтка
data/assignment_0001c109f0--618e525549887716a0e609e2/ru.a42b898c-18b9-44cf-bb9b-7f9111fe170a.wav,Сопе́ль
data/assignment_0001c10ab4--618e56da577ecb41204422f7/ru.2c32cf01-9b90-4a86-9832-46aaf127697e.wav,Фанатка
data/assignment_0001c10ab4--618e576f5847992ff4215418/ru.a5626613-a29e-4af9-bd79-6ad8d9125c48.wav,Лопатка
data/assignment_0001c10ab4--618e5726b392b23d1023223c/ru.d58d885a-5a1d-4fcf-b1c0-fe64d0d448df.wav,Фанатка
data/assignment_0001c10ab4--618e56ec37c1b433efbe33cf/ru.25cead6c-c023-47d8-9d35-7c1d48863210.wav,Фанатка
data/assignment_0001c109f0--618e526c10f36a70962975c2/ru.d14c394d-4722-4696-beec-06f96abae17e.wav,Пыжáтка
data/assignment_0001c10ab4--618e56c443c8893cca600bfd/ru.74be610e-4a99-4e8f-b91c-51d6c80a7921.wav,Перчатка
data/assignment_0001c10ab4--618e574b0acab141b43d245b/ru.d4689750-a00e-40ff-9954-22de9892d32a.wav,Постель
data/assignment_0001c10ab4--618e566edea97750687fad72/ru.f590baf8-7673-40cb-99c5-07bb11a1f062.wav,Щавель
data/assignment_0001c109f0--618e516d99c1744f4ed00a63/ru.ae3b51b1-dbbf-4b30-b085-b6d2143a725d.wav,Пыжáтка
data/assignment_0001c10ab4--618e56edd99da81177a99705/ru.51b6cfd6-83e3-44fe-83ae-3ccf9b81b357.wav,Постель
data/assignment_0001c10ab4--618e56b7b392b23d10231209/ru.68c89dcd-82ff-4f78-9145-159f2bfc3a15.wav,Фанатка
data/assignment_0001c109f0--618e523edea97750687f8519/ru.cd951b93-1992-4cf4-8b0b-4f29484c3290.wav,Пыжáтка
data/assignment_0001c10ab4--618e569d1b30a46555ac9ca9/ru.dc55ced9-8d44-4967-80f7-84ca417d9c7b.wav,Перчатка
data/assignment_0001c10ab4--618e57203dfdf6311db85431/ru.1ff9317b-dbd7-48b6-ab64-872e15870af0.wav,Портфель
data/assignment_0001c109f0--618e51ff9460f870572c562b/ru.f6154827-4c07-4bc9-9bc6-b8ec078bd1dd.wav,Пыжáтка
data/assignment_0001c10ab4--618e5690df80815be5700adb/ru.5b36e909-9d75-450a-a35b-8e9a28111c9c.wav,Портфель
data/assignment_0001c10ab4--618e5679dea97750687fae22/ru.f3eb4111-dd04-4e26-900b-9e5200b54721.wav,Щавель
data/assignment_0001c10ab4--618e5714d9630e164cc4a92a/ru.6de5b838-a74f-4ca4-b8fc-55190f652615.wav,Фанатка
data/assignment_0001c109f0--618e524537c1b433efbe096b/ru.72174299-722d-4f9e-8d28-fa4c6562a0d4.wav,Пыжáтка
data/assignment_0001c10ab4--618e56a15aee49270bdf9c21/ru.c84f0cee-80f8-4941-a108-61e291fd1d0c.wav,Щавель
data/assignment_0001c109f0--618e515f132ea302f82bd1f6/ru.69033290-e1bd-4a9f-b075-340ea65a1c55.wav,Сопе́ль
data/assignment_0001c10ab4--618e57264b6bbd21478f5180/ru.91fd279f-8e81-4531-8b8b-c3bc84c6622c.wav,Лопатка
data/assignment_0001c109f0--618e51f7676cd4397d9ba5a0/ru.a2722128-bc34-4501-8a69-9dd7d503e9c0.wav,Сопе́ль
data/assignment_0001c10ab4--618e5721f26aad22908c9baf/ru.2e7de5ba-2e16-4883-a060-2a794fd74866.wav,Портфель
data/assignment_0001c10ab4--618e56c443c8893cca600bfd/ru.e9463e52-5685-41af-b0b2-9f2c2ea519b6.wav,Перчатка
data/assignment_0001c109f0--618e51f537578a25c72be385/ru.f678a7d3-496f-4435-9165-9d5ac1dc9fc6.wav,Пыжáтка
data/assignment_0001c109f0--618e526037c1b433efbe0a96/ru.28af6312-3a10-4e50-b827-283812fd70ed.wav,Сопе́ль
data/assignment_0001c10ab4--618e5726b392b23d1023223c/ru.974d0215-863f-41b1-80d6-ff17056604a3.wav,Лопатка
data/assignment_0001c10ab4--618e56a8d99da81177a99330/ru.12dbd19f-a186-451e-8b04-f79c0616d582.wav,Фанатка
data/assignment_0001c10ab4--618e5763005a627358c27c14/ru.3d47e69b-f1fa-4501-97e8-53c31624adbc.wav,Перчатка
data/assignment_0001c109f0--618e515b2894310af46dcc04/ru.3f319f0e-97c0-4360-afa8-fe1a5acd2322.wav,Пыжáтка
data/assignment_0001c109f0--618e5259dea97750687f8685/ru.dfcddd33-7127-4baa-8169-5ededa883189.wav,Пыжáтка
data/assignment_0001c10ab4--618e56f114436f33d0521148/ru.47750fd0-1da6-4e1d-a263-c4eb40d0bc58.wav,Лопатка
data/assignment_0001c10ab4--618e572a1b30a46555aca261/ru.213e61b4-8e9b-4df2-a574-bb289041da4c.wav,Лопатка
data/assignment_0001c109f0--618e519b74b44c4d75fd30d8/ru.f9c3e38b-30db-4353-919b-65448992b27e.wav,Сопе́ль
data/assignment_0001c109f0--618e520fab44853ee89def94/ru.10c1a259-612e-43ab-a97f-45d995092f96.wav,Пыжáтка
data/assignment_0001c109f0--618e52708254e87500515f2c/ru.5dfd0b4c-86a1-4317-8d1c-b287d8969281.wav,Сопе́ль
data/assignment_0001c109f0--618e524537c1b433efbe096b/ru.23f1a681-9462-4626-af00-ed60a91d1318.wav,Пыжáтка
data/assignment_0001c10ab4--618e572a1b30a46555aca261/ru.eed33fa7-3f0e-46f8-8812-0c66bca88ffe.wav,Портфель
data/assignment_0001c10ab4--618e56a45dfe550cf8fe958f/ru.5594272a-285d-4581-808e-bce2a238e1d2.wav,Портфель
data/assignment_0001c10ab4--618e56c9bfd7fc150e7008ed/ru.79c727c9-573d-4e52-ba9c-218373bd8ba6.wav,Фанатка
data/assignment_0001c10ab4--618e56a29460f870572c993c/ru.f2f7bec9-ee8f-436c-b401-63288e2d830f.wav,Лопатка
data/assignment_0001c10ab4--618e5693dea97750687faf30/ru.f92a1838-d497-4304-802f-0dd4f0c47c70.wav,Постель
data/assignment_0001c10ab4--618e5712bac7e30b3a563f7d/ru.086be326-d977-4587-8112-42cfab00aa71.wav,Щавель
data/assignment_0001c109f0--618e51794b593b1633db4da8/ru.d473c106-33b5-4251-8846-393f5a108776.wav,Пыжáтка
data/assignment_0001c10ab4--618e569011f82f6481ebf7a7/ru.9956cc17-1b33-4d61-9056-d6a2caf4e018.wav,Лопатка
data/assignment_0001c10ab4--618e56a745ade00e6e24dbfa/ru.6c8a0f83-0b25-4d47-ae59-bb628c6c26cb.wav,Щавель
data/assignment_0001c10ab4--618e568cbc0cb6219aeea12a/ru.59050119-c429-45c9-bfc6-73811904d2cf.wav,Лопатка
data/assignment_0001c10ab4--618e572b1645434d1504640b/ru.333a54e5-22c9-45c0-880b-6a61a4eac43f.wav,Щавель
data/assignment_0001c10ab4--618e568fbb48903fb52e9e29/ru.3d9bd53c-fb45-4c3a-a7c9-53a09e418313.wav,Постель
data/assignment_0001c109f0--618e526545ade00e6e24b260/ru.dcf9443a-073c-4db6-ace6-905a7073cee8.wav,Сопе́ль
data/assignment_0001c109f0--618e542745ade00e6e24c313/ru.c32dc687-fc8b-41f7-9fe5-7bb250d41aa2.wav,Пыжáтка
data/assignment_0001c10ab4--618e57688e98d6213454349b/ru.afd44cd5-abd8-4a4a-a012-e6fbf0ad26f0.wav,Щавель
data/assignment_0001c10ab4--618e568934a4636f784fd0db/ru.fb010728-5643-4fe6-8ac4-7f3bae404d76.wav,Лопатка
data/assignment_0001c10ab4--618e5741ab44853ee89e2356/ru.46e4fa55-b005-42e5-ae14-3abd4a6ae956.wav,Портфель
data/assignment_0001c109f0--618e5215bb48903fb52e715a/ru.58a13d1f-e2b9-45b3-81e8-24e0063f02c1.wav,Сопе́ль
data/assignment_0001c10ab4--618e567dbc0cb6219aeea0ec/ru.42a0032f-8b55-42da-80ff-23a73884c57b.wav,Щавель
data/assignment_0001c10ab4--618e56a38254e8750051904b/ru.1a938d6c-048a-4bc8-9a2e-133213d08017.wav,Лопатка
data/assignment_0001c109f0--618e517d37578a25c72bdee6/ru.492ba75c-fd21-4c31-9747-fa7c3792b445.wav,Сопе́ль
data/assignment_0001c10ab4--618e568cbc0cb6219aeea12a/ru.ba9d378c-feec-40fa-bb21-e24392d9df04.wav,Лопатка
data/assignment_0001c10ab4--618e5693dea97750687faf30/ru.0aed77a3-b8d0-42cc-bd5d-fdc8c470e8bf.wav,Фанатка
data/assignment_0001c109f0--618e5261e0ebfa094fc60830/ru.a47a0eab-60d7-46d5-9478-b7b3ce9643c0.wav,Сопе́ль
data/assignment_0001c109f0--618e51a71f1f747ca4ed6f27/ru.fc44b7e5-1f33-4b2d-b397-4a86bf2ac9be.wav,Пыжáтка
data/assignment_0001c109f0--618e5215bb48903fb52e715a/ru.467648c0-04f2-41ff-a25d-30f26dbce173.wav,Сопе́ль
data/assignment_0001c10ab4--618e56de4b593b1633db866d/ru.70f58d79-7910-4837-b798-3b1b022b38b3.wav,Лопатка
data/assignment_0001c10ab4--618e56a8f0459c0879be77e2/ru.4201ad87-705a-4c90-98c3-df36bc11931d.wav,Лопатка
data/assignment_0001c109f0--618e515a4b593b1633db47ac/ru.d6190697-cacc-408b-b59a-129d89121a7c.wav,Пыжáтка
data/assignment_0001c10ab4--618e56ac676cd4397d9bceb8/ru.ccd84fb1-8542-4f4f-a578-825a4bac4787.wav,Перчатка
data/assignment_0001c10ab4--618e5679dea97750687fae22/ru.f5f8f2ea-d556-48b2-96a7-64a8062c362f.wav,Щавель
data/assignment_0001c109f0--618e52089460f870572c568b/ru.b63073cb-eea3-436e-a3bf-fe310e1180af.wav,Пыжáтка
data/assignment_0001c109f0--618e516c45ade00e6e24a7da/ru.2ea5c408-9509-4a75-af3d-a98c05b92e2e.wav,Сопе́ль
data/assignment_0001c10ab4--618e56babb48903fb52ea192/ru.7a606968-3456-4b2e-86cb-ce962291f4f4.wav,Портфель
data/assignment_0001c10ab4--618e573e132ea302f82c0c01/ru.55fb94bf-1bd8-4df3-85e4-a4d26f0b882f.wav,Щавель
data/assignment_0001c10ab4--618e5698ca277041b740581b/ru.b3b8c3bd-7dc0-4f41-b8f9-574a5a31179d.wav,Фанатка
data/assignment_0001c10ab4--618e56ede0ebfa094fc63593/ru.6a4f5e88-9bc2-49be-b74d-39b49ca91937.wav,Портфель
data/assignment_0001c10ab4--618e576a683e1d48793184a7/ru.f247d36c-6b75-4d58-b701-84fed9954e3f.wav,Фанатка
data/assignment_0001c10ab4--618e5756f4715c64d0a4455c/ru.c531292a-6fe2-48b0-aafe-b77cb1501db6.wav,Фанатка
data/assignment_0001c10ab4--618e5721f26aad22908c9baf/ru.8a73e5c3-c5df-4bc1-a884-634740baf38a.wav,Перчатка
data/assignment_0001c109f0--618e516c45ade00e6e24a7da/ru.4847e42a-992c-4a85-bab9-ba2544c3c65b.wav,Пыжáтка
data/assignment_0001c109f0--618e5215bb48903fb52e715a/ru.37aa3e78-dbf6-44d9-b9ab-9cc1d787a584.wav,Пыжáтка
data/assignment_0001c10ab4--618e56775dfe550cf8fe9407/ru.151edd14-baa2-427d-b403-ff7b77d8a238.wav,Фанатка
data/assignment_0001c10ab4--618e568ff4715c64d0a43e44/ru.f8665bdd-8ad2-440d-9358-805f40631160.wav,Лопатка
data/assignment_0001c10ab4--618e572ab392b23d102322f4/ru.6129e1d0-1a71-4077-86b6-6f50eff97f36.wav,Постель
data/assignment_0001c10ab4--618e574a8c45ed65d6ea9438/ru.443b3405-9e1c-45c8-b843-ac384f3a44f1.wav,Щавель
data/assignment_0001c10ab4--618e56916bc1602e909fc965/ru.26fa4bc8-6b60-4872-ae41-be3ba7505186.wav,Лопатка
data/assignment_0001c109f0--618e51b255020e47a595416b/ru.103f4ce9-1721-4e74-aca9-f30d53392d78.wav,Сопе́ль
data/assignment_0001c10ab4--618e56e9029bd434e057b85c/ru.1a02ce40-fc0b-408a-ae24-89b694ede789.wav,Лопатка
data/assignment_0001c10ab4--618e57561f1f747ca4eda679/ru.824a4e18-fa8a-4576-8e13-a4bd4d4206e3.wav,Перчатка
data/assignment_0001c10ab4--618e576a683e1d48793184a7/ru.ff7bc41f-1067-496a-94aa-17bbc317c6ce.wav,Перчатка
data/assignment_0001c10ab4--618e568214436f33d0520d55/ru.79eccf98-164b-4adf-8192-68ac8df8ff59.wav,Фанатка
data/assignment_0001c10ab4--618e573e132ea302f82c0c01/ru.087bafff-b187-4863-89a7-f8b9c4ee00ae.wav,Фанатка
data/assignment_0001c10ab4--618e576e5ddb177389826adb/ru.1d434a51-a3c3-46b3-a594-fecb7aa397c7.wav,Перчатка
data/assignment_0001c109f0--618e51a71f1f747ca4ed6f27/ru.3c37cbcb-0aaf-4ddd-9ff9-fc5314deec0a.wav,Сопе́ль
data/assignment_0001c109f0--618e516ce5afa85df07c9bb7/ru.0271b1fc-8561-4639-b56e-aaeb4288b236.wav,Пыжáтка
data/assignment_0001c10ab4--618e5718e5afa85df07cd683/ru.ed868c9d-43b7-458d-90d4-292e7b51c0dc.wav,Портфель
data/assignment_0001c10ab4--618e573e132ea302f82c0c01/ru.2b3a7099-1abe-4588-80ae-6c678f0736ee.wav,Лопатка
data/assignment_0001c10ab4--618e56c075ed39650f3bcd5c/ru.edb5d5b6-4c5b-446c-96fd-8bbc4e966bab.wav,Лопатка
data/assignment_0001c10ab4--618e571f74b44c4d75fd65d4/ru.b369983f-95f0-419f-a47f-eb68b54733bf.wav,Постель
data/assignment_0001c109f0--618e51ffca277041b740263c/ru.8cb29249-68c1-4fae-a62d-11633feb777d.wav,Пыжáтка
data/assignment_0001c109f0--618e51794b593b1633db4da8/ru.88b13ffe-711d-4c97-af7e-f439b4d14a7d.wav,Пыжáтка
data/assignment_0001c109f0--618e5284b392b23d102291f0/ru.5989da78-4231-43b4-8deb-4ca1ec82b1fa.wav,Пыжáтка
data/assignment_0001c109f0--618e5237676cd4397d9ba7d7/ru.585b42f3-c86a-4418-a5cf-4ec48cc0cc19.wav,Пыжáтка
data/assignment_0001c10ab4--618e56ede0ebfa094fc63593/ru.50573c4a-435e-4a74-b3c9-19f526300102.wav,Перчатка
data/assignment_0001c10ab4--618e568cbc0cb6219aeea12a/ru.4d46d1af-d11d-480c-9894-f260cf99ab66.wav,Портфель
data/assignment_0001c10ab4--618e569d1b30a46555ac9ca9/ru.98fa0919-7423-4797-95ae-9e04cbc93c16.wav,Лопатка
data/assignment_0001c10ab4--618e56e9029bd434e057b85c/ru.1e2dc5c6-3b23-4293-8e43-78c913417b3d.wav,Щавель
data/assignment_0001c109f0--618e51ff9460f870572c562b/ru.ba6b849c-cd36-4863-b2f6-aa94286adf5c.wav,Сопе́ль
